TF_name	target_id	target_name	target_synonyms
SOX4	ENSG00000198961	PJA2	Neurodap1,RNF131
SOX4	ENSG00000225595	XXbac-BPG308K3.6	-
SOX4	ENSG00000073584	SMARCE1	BAF57,CSS5
SOX4	ENSG00000172086	KRCC1	CHBP2
SOX4	ENSG00000153140	CETN3	CDC31,CEN3
SOX4	ENSG00000169567	HINT1	HINT,NMAN,PKCI-1,PRKCNH1
SOX4	ENSG00000236003	AC007050.17	-
SOX4	ENSG00000196754	S100A2	CAN19,S100L
SOX4	ENSG00000130731	C16orf13	C16orf13,JFP2
SOX4	ENSG00000270066	SCARNA2	-
SOX4	ENSG00000188185	LINC00265	-
SOX4	ENSG00000163918	RFC4	A1,RFC37
SOX4	ENSG00000280103	AC007792.1	-
SOX4	ENSG00000252590	RNU7-143P	-
SOX4	ENSG00000168556	ING2	ING1L,p33ING2
SOX4	ENSG00000184111	RP11-366I13.3	-
SOX4	ENSG00000167114	SLC27A4	ACSVL4,FATP4,IPS
SOX4	ENSG00000207574	MIR661	MIRN661,hsa-mir-661
SOX4	ENSG00000173933	RBM4	LARK,RBM4A,ZCCHC21,ZCRB3A
SOX4	ENSG00000070761	CFAP20	C16orf80,EVORF,GTL3,fSAP23
SOX4	ENSG00000252074	RNU6-416P	-
SOX4	ENSG00000119403	PHF19	MTF2L1,PCL3,TDRD19B
SOX4	ENSG00000135108	FBXO21	FBX21
SOX4	ENSG00000267169	CTB-55O6.12	-
SOX4	ENSG00000235823	LINC00263	-
SOX4	ENSG00000228412	RP4-625H18.2	-
SOX4	ENSG00000136450	SRSF1	ASF,SF2,SF2p33,SFRS1,SRp30a
SOX4	ENSG00000175602	CCDC85B	DIPA
SOX4	ENSG00000229951	FLJ31356	-
SOX4	ENSG00000201675	SNORD32A	RNU32,U32,U32A
SOX4	ENSG00000272886	DCP1A	HSA275986,Nbla00360,SMAD4IP1,SMIF
SOX4	ENSG00000229901	RP11-399E6.4	-
SOX4	ENSG00000275807	RP11-1348G14.8	-
SOX4	ENSG00000128590	DNAJB9	ERdj4,MDG-1,MDG1,MST049,MSTP049
SOX4	ENSG00000255330	SOGA3	C6orf174,dJ403A15.3
SOX4	ENSG00000272686	RP11-390E23.6	-
SOX4	ENSG00000101856	PGRMC1	HPR6.6,MPR
SOX4	ENSG00000196951	SCOC-AS1	-
SOX4	ENSG00000265908	RP11-20B24.6	-
SOX4	ENSG00000162520	SYNC	SYNC1,SYNCOILIN
SOX4	ENSG00000112320	SOBP	JXC1,MRAMS
SOX4	ENSG00000185418	TARSL2	-
SOX4	ENSG00000113649	TCERG1	CA150,TAF2S,Urn1
SOX4	ENSG00000006837	CDKL3	NKIAMRE
SOX4	ENSG00000274658	TBC1D3J	-
SOX4	ENSG00000267519	CTD-3252C9.4	-
SOX4	ENSG00000163110	PDLIM5	ENH,ENH1,L9,LIM
SOX4	ENSG00000135048	TMEM2	-
SOX4	ENSG00000104133	SPG11	ALS5,CMT2X,KIAA1840
SOX4	ENSG00000258890	CEP95	CCDC45
SOX4	ENSG00000251864	Y_RNA	-
SOX4	ENSG00000163945	UVSSA	KIAA1530,UVSS3
SOX4	ENSG00000005194	CIAPIN1	Anamorsin,DRE2,PRO0915
SOX4	ENSG00000108474	PIGL	CHIME
SOX4	ENSG00000240449	RP4-584D14.5	-
SOX4	ENSG00000203709	C1orf132	MIRN29B2
SOX4	ENSG00000163157	TMOD4	SK-TMOD
SOX4	ENSG00000166037	CEP57	MVA2,PIG8,TSP57
SOX4	ENSG00000230510	PPP5D1	-
SOX4	ENSG00000123374	CDK2	CDKN2,p33(CDK2)
SOX4	ENSG00000132382	MYBBP1A	P160,PAP2
SOX4	ENSG00000162599	NFIA	CTF,NF-I/A,NF1-A,NFI-A,NFI-L
SOX4	ENSG00000100393	EP300	MIRN1281,hsa-mir-1281
SOX4	ENSG00000135744	AGT	ANHU,SERPINA8
SOX4	ENSG00000133612	AGAP3	AGAP-3,CENTG3,CRAG,MRIP-1,cnt-g3
SOX4	ENSG00000265178	MIR4728	-
SOX4	ENSG00000161999	JMJD8	C16orf20,PP14397
SOX4	ENSG00000165675	ENOX2	APK1,COVA1,tNOX
SOX4	ENSG00000173821	RNF213	ALO17,C17orf27,KIAA1618,MYMY2,MYSTR,NET57
SOX4	ENSG00000197885	NKIRAS1	KBRAS1,kappaB-Ras1
SOX4	ENSG00000115760	BIRC6	APOLLON,BRUCE
SOX4	ENSG00000279423	RP11-671J11.5	-
SOX4	ENSG00000165695	AK8	AK 8,C9orf98,DDX31
SOX4	ENSG00000257596	RP11-968A15.2	-
SOX4	ENSG00000058799	YIPF1	DJ167A19.1,FinGER1
SOX4	ENSG00000080561	MID2	FXY2,MRX101,RNF60,TRIM1
SOX4	ENSG00000182923	CEP63	SCKL6
SOX4	ENSG00000143450	OAZ3	AZ3,OAZ-t,TISP15
SOX4	ENSG00000241135	LINC00881	-
SOX4	ENSG00000105723	GSK3A	-
SOX4	ENSG00000162545	CAMK2N1	PRO1489
SOX4	ENSG00000269834	ZNF528-AS1	-
SOX4	ENSG00000163584	RPL22L1	-
SOX4	ENSG00000138363	ATIC	AICAR,AICARFT,HEL-S-70p,IMPCHASE,PURH
SOX4	ENSG00000079482	OPHN1	ARHGAP41,MRX60,OPN1
SOX4	ENSG00000171109	MFN1	hfzo1,hfzo2
SOX4	ENSG00000142669	SH3BGRL3	HEL-S-297,SH3BP-1,TIP-B1
SOX4	ENSG00000255062	RP11-712L6.5	-
SOX4	ENSG00000272968	RBAK-RBAKDN	RBAK-LOC389458
SOX4	ENSG00000227507	LTB	TNFC,TNFSF3,TNLG1C,p33
SOX4	ENSG00000187068	C3orf70	-
SOX4	ENSG00000162521	RBBP4	NURF55,RBAP48,lin-53
SOX4	ENSG00000172878	METAP1D	MAP 1D,MAP1D,MetAP 1D,Metap1l
SOX4	ENSG00000177383	MAGEF1	-
SOX4	ENSG00000205899	BHLHA9	BHLHF42,CCSPD
SOX4	ENSG00000099817	POLR2E	RPABC1,RPB5,XAP4,hRPB25,hsRPB5
SOX4	ENSG00000150401	DCUN1D2	C13orf17
SOX4	ENSG00000179134	SAMD4B	SMGB,Smaug2
SOX4	ENSG00000253251	CTC-534A2.2	C5orf44
SOX4	ENSG00000109771	LRP2BP	-
SOX4	ENSG00000250222	CTC-338M12.5	-
SOX4	ENSG00000172572	PDE3A	CGI-PDE,CGI-PDE A,CGI-PDE-A,HTNB
SOX4	ENSG00000083828	ZNF586	-
SOX4	ENSG00000105467	SYNGR4	-
SOX4	ENSG00000076984	MAP2K7	JNKK2,MAPKK7,MEK,MEK 7,MKK7,PRKMK7,SAPKK-4,SAPKK4
SOX4	ENSG00000205220	PSMB10	LMP10,MECL1,beta2i
SOX4	ENSG00000114626	ABTB1	BPOZ,BTB3,BTBD21,EF1ABP,PP2259
SOX4	ENSG00000111877	MCM9	C6orf61,MCMDC1,ODG4,dJ329L24.1,dJ329L24.3
SOX4	ENSG00000278637	HIST1H4A	H4FA
SOX4	ENSG00000127989	MTERF1	MTERF
SOX4	ENSG00000168958	MFF	C2orf33,EMPF2,GL004
SOX4	ENSG00000168385	SEPT2	DIFF6,NEDD-5,NEDD5,Pnutl3,hNedd5
SOX4	ENSG00000277828	NAMA_1	-
SOX4	ENSG00000244879	GABPB1-AS1	-
SOX4	ENSG00000163374	YY1AP1	HCCA1,HCCA2,YAP,YY1AP
SOX4	ENSG00000181038	METTL23	C17orf95,MRT44
SOX4	ENSG00000170144	HNRNPA3	MIR4444,hsa-mir-4444-1
SOX4	ENSG00000275180	RP11-631N16.4	-
SOX4	ENSG00000097033	SH3GLB1	Bif-1,CGI-61,PPP1R70,dJ612B15.2
SOX4	ENSG00000121101	TEX14	CT113
SOX4	ENSG00000268530	CTC-273B12.5	-
SOX4	ENSG00000224687	RASAL2-AS1	-
SOX4	ENSG00000230064	RP11-244N20.7	-
SOX4	ENSG00000258658	RP11-517O13.3	-
SOX4	ENSG00000167881	SRP68	-
SOX4	ENSG00000176915	ANKLE2	KIAA0692,LEMD7,Lem4,MCPH16
SOX4	ENSG00000128274	A4GALT	A14GALT,A4GALT1,Gb3S,P(k),P1,P1PK,PK
SOX4	ENSG00000174915	PTDSS2	PSS2
SOX4	ENSG00000123349	PFDN5	MM-1,MM1,PFD5
SOX4	ENSG00000166822	TMEM170A	TMEM170
SOX4	ENSG00000200942	RNU6-501P	-
SOX4	ENSG00000203364	RP11-370F5.4	-
SOX4	ENSG00000114316	USP4	UNP,Unph
SOX4	ENSG00000149646	CNBD2	C20orf152,CNMPD1
SOX4	ENSG00000197951	ZNF71	EZFIT
SOX4	ENSG00000017260	ATP2C1	ATP2C1A,BCPM,HHD,PMR1,SPCA1,hSPCA1
SOX4	ENSG00000106006	HOXA6	HOX1,HOX1.2,HOX1B
SOX4	ENSG00000173039	RELA	NFKB3,p65
SOX4	ENSG00000157653	C9orf43	-
SOX4	ENSG00000274934	SMAD5-AS1_4	-
SOX4	ENSG00000183495	EP400	CAGH32,P400,TNRC12
SOX4	ENSG00000112697	TMEM30A	C6orf67,CDC50A
SOX4	ENSG00000201754	SNORD52	RNU52,U52
SOX4	ENSG00000163466	ARPC2	ARC34,PNAS-139,PRO2446,p34-Arc
SOX4	ENSG00000139546	TARBP2	LOQS,TRBP,TRBP1,TRBP2
SOX4	ENSG00000163462	TRIM46	GENEY,TRIFIC
SOX4	ENSG00000131475	VPS25	DERP9,EAP20,FAP20
SOX4	ENSG00000168268	NT5DC2	-
SOX4	ENSG00000265702	RP11-156L14.1	-
SOX4	ENSG00000138641	HERC3	-
SOX4	ENSG00000280028	RP11-118E18.1	-
SOX4	ENSG00000151360	ALLC	ALC
SOX4	ENSG00000277383	CTD-3001H11.2	-
SOX4	ENSG00000132294	EFR3A	-
SOX4	ENSG00000008838	MED24	hsa-mir-6884
SOX4	ENSG00000174898	CATSPERD	TMEM146
SOX4	ENSG00000248746	ACTN3	-
SOX4	ENSG00000159202	UBE2Z	HOYS7,USE1
SOX4	ENSG00000138758	SEPT11	-
SOX4	ENSG00000175697	GPR156	GABABL,PGR28
SOX4	ENSG00000165689	SDCCAG3	NY-CO-3
SOX4	ENSG00000178913	TAF7	TAF2F,TAFII55
SOX4	ENSG00000225342	AC079630.4	-
SOX4	ENSG00000148300	REXO4	REX4,XPMC2,XPMC2H
SOX4	ENSG00000110777	POU2AF1	BOB1,OBF-1,OBF1,OCAB
SOX4	ENSG00000092531	SNAP23	HsT17016,SNAP-23,SNAP23A,SNAP23B
SOX4	ENSG00000120832	MTERF2	MTERFD3,mTERFL
SOX4	ENSG00000198984	MIR345	MIRN345,hsa-mir-345,mir-345
SOX4	ENSG00000214078	CPNE1	COPN1,CPN1
SOX4	ENSG00000230432	AC114803.3	-
SOX4	ENSG00000143443	C1orf56	MENT
SOX4	ENSG00000223188	Y_RNA	-
SOX4	ENSG00000085377	PREP	PE,PEP
SOX4	ENSG00000214062	RPL7P17	-
SOX4	ENSG00000135643	KCNMB4	-
SOX4	ENSG00000267011	CTB-50L17.16	-
SOX4	ENSG00000185551	NR2F2	MIRN1469,hsa-mir-1469
SOX4	ENSG00000183161	FANCF	FAF
SOX4	ENSG00000138756	BMP2K	BIKE,HRIHFB2017
SOX4	ENSG00000170855	TRIAP1	HSPC132,MDM35,P53CSV,WF-1
SOX4	ENSG00000108561	C1QBP	GC1QBP,HABP1,SF2p32,gC1Q-R,gC1qR,p32
SOX4	ENSG00000100416	TRMU	LCAL3,MTO2,MTU1,TRMT,TRMT1,TRNT1
SOX4	ENSG00000186451	SPATA12	SRG5
SOX4	ENSG00000174307	PHLDA3	TIH1
SOX4	ENSG00000137449	CPEB2	CPE-BP2,CPEB-2,hCPEB-2
SOX4	ENSG00000109113	RAB34	-
SOX4	ENSG00000257557	RP11-84G21.1	-
SOX4	ENSG00000280420	AC005355.3	-
SOX4	ENSG00000275161	Mico1	-
SOX4	ENSG00000270182	RP1-170O19.24	-
SOX4	ENSG00000150760	DOCK1	DOCK180,ced5
SOX4	ENSG00000227071	FOCAD-AS1	-
SOX4	ENSG00000205593	DENND6B	AFI1B,FAM116B
SOX4	ENSG00000134909	ARHGAP32	GC-GAP,GRIT,PX-RICS,RICS,p200RhoGAP,p250GAP
SOX4	ENSG00000230747	AC021188.4	-
SOX4	ENSG00000273627	MIR4726	-
SOX4	ENSG00000177854	TMEM187	CXorf12,DXS9878E,ITBA1
SOX4	ENSG00000089053	ANAPC5	APC5
SOX4	ENSG00000254503	CTD-2521M24.4	-
SOX4	ENSG00000268366	CTC-492K19.4	-
SOX4	ENSG00000138336	TET1	CXXC6,LCX,MLL-TET1,TET1-MLL,bA119F7.1
SOX4	ENSG00000040633	PHF23	hJUNE-1b
SOX4	ENSG00000242715	CCDC169	C13orf38
SOX4	ENSG00000113583	C5orf15	HTGN29,KCT2
SOX4	ENSG00000163879	DNALI1	P28,dJ423B22.5,hp28
SOX4	ENSG00000144746	ARL6IP5	DERP11,GTRAP3-18,HSPC127,JWA,PRAF3,Yip6b,addicsin,hp22,jmx
SOX4	ENSG00000084112	SSH1	SSH1L
SOX4	ENSG00000265653	MIR548AK	-
SOX4	ENSG00000121988	ZRANB3	4933425L19Rik,AH2
SOX4	ENSG00000261117	RP11-333O1.1	-
SOX4	ENSG00000260928	SPCS2P1	-
SOX4	ENSG00000111832	RWDD1	CGI-24,PTD013
SOX4	ENSG00000200305	Y_RNA	-
SOX4	ENSG00000145675	PIK3R1	AGM7,GRB1,IMD36,p85,p85-ALPHA
SOX4	ENSG00000131724	IL13RA1	CD213A1,CT19,IL-13Ra,NR4
SOX4	ENSG00000172340	SUCLG2	GBETA
SOX4	ENSG00000241697	TMEFF1	C9orf2,CT120.1,H7365,TR-1
SOX4	ENSG00000142347	MYO1F	-
SOX4	ENSG00000271420	RP5-1057J7.7	-
SOX4	ENSG00000177599	ZNF491	-
SOX4	ENSG00000125485	DDX31	PPP1R25
SOX4	ENSG00000114251	WNT5A	hWNT5A
SOX4	ENSG00000163754	GYG1	GSD15,GYG
SOX4	ENSG00000172425	TTC36	HBP21
SOX4	ENSG00000217275	RP1-34B20.4	-
SOX4	ENSG00000271151	RP11-394I13.2	-
SOX4	ENSG00000275265	RP11-15J22.8	-
SOX4	ENSG00000269961	CTD-2033C11.1	-
SOX4	ENSG00000198839	ZNF277	NRIF4,ZNF277P
SOX4	ENSG00000263923	RP11-571L19.7	-
SOX4	ENSG00000115461	IGFBP5	IBP5
SOX4	ENSG00000112640	PPP2R5D	B56D,MRD35
SOX4	ENSG00000115904	SOS1	GF1,GGF1,GINGF,HGF,NS4
SOX4	ENSG00000273587	SNORA78	ACA64
SOX4	ENSG00000237436	RP11-312B8.1	-
SOX4	ENSG00000254905	RP11-712L6.7	-
SOX4	ENSG00000143228	NUF2	CDCA1,CT106,NUF2R
SOX4	ENSG00000176248	ANAPC2	APC2
SOX4	ENSG00000258674	CTC-260F20.3	-
SOX4	ENSG00000140939	NOL3	ARC,FCM,MYP,NOP,NOP30
SOX4	ENSG00000137834	SMAD6	AOVD2,HsT17432,MADH6,MADH7
SOX4	ENSG00000269220	LINC00528	C22orf37
SOX4	ENSG00000106153	CHCHD2	C7orf17,MNRR1,NS2TP,PARK22
SOX4	ENSG00000154945	ANKRD40	-
SOX4	ENSG00000178996	SNX18	SH3PX2,SH3PXD3B,SNAG1
SOX4	ENSG00000260625	RP11-452L6.7	-
SOX4	ENSG00000088756	ARHGAP28	-
SOX4	ENSG00000133226	SRRM1	160-KD,POP101,SRM160
SOX4	ENSG00000168615	ADAM9	CORD9,MCMP,MDC9,Mltng
SOX4	ENSG00000181789	COPG1	COPG
SOX4	ENSG00000164099	PRSS12	BSSP-3,BSSP3,MRT1
SOX4	ENSG00000172590	MRPL52	-
SOX4	ENSG00000273723	RP11-93H24.3	-
SOX4	ENSG00000077585	GPR137B	TM7SF1
SOX4	ENSG00000230447	CTF2P	-
SOX4	ENSG00000162980	ARL5A	ARFLP5,ARL5
SOX4	ENSG00000196141	SPATS2L	DNAPTP6,SGNP
SOX4	ENSG00000278073	MIR6726	hsa-mir-6726
SOX4	ENSG00000101974	ATP11C	ATPIG,ATPIQ
SOX4	ENSG00000169136	ATF5	-
SOX4	ENSG00000246541	RP11-363G15.2	-
SOX4	ENSG00000272677	RP11-127B20.3	-
SOX4	ENSG00000275092	LA16c-329F2.2	-
SOX4	ENSG00000162714	ZNF496	NIZP1,ZFP496,ZKSCAN17,ZSCAN49
SOX4	ENSG00000108960	MMD	MMA,MMD1,PAQR11
SOX4	ENSG00000235354	CTA-276O3.4	-
SOX4	ENSG00000082153	BZW1	BZAP45,Nbla10236
SOX4	ENSG00000197208	SLC22A4	DFNB60,OCTN1
SOX4	ENSG00000262814	MRPL12	5c5-2,L12mt,MRP-L31/34,MRPL7,MRPL7/L12,RPML12
SOX4	ENSG00000272825	LL21NC02-1C16.2	-
SOX4	ENSG00000102034	ELF4	ELFR,MEF
SOX4	ENSG00000118922	KLF12	AP-2rep,AP2REP,HSPC122
SOX4	ENSG00000278847	RP11-414C23.1	-
SOX4	ENSG00000274997	HIST1H2AH	H2A/S,H2AFALii,H2AH,dJ86C11.1
SOX4	ENSG00000114127	XRN1	SEP1
SOX4	ENSG00000273456	RP11-686O6.2	-
SOX4	ENSG00000277588	MIR6806	hsa-mir-6806
SOX4	ENSG00000247775	SNCA-AS1	-
SOX4	ENSG00000275445	CTD-2649C14.3	-
SOX4	ENSG00000196839	ADA	-
SOX4	ENSG00000203880	PCMTD2	C20orf36
SOX4	ENSG00000178882	FAM101A	-
SOX4	ENSG00000120159	CAAP1	C9orf82,CAAP
SOX4	ENSG00000224342	AC007879.1	-
SOX4	ENSG00000120656	TAF12	TAF2J,TAFII20
SOX4	ENSG00000122033	MTIF3	IF3mt
SOX4	ENSG00000229809	ZNF688	-
SOX4	ENSG00000125812	GZF1	ZBTB23,ZNF336
SOX4	ENSG00000275586	Metazoa_SRP	-
SOX4	ENSG00000155465	SLC7A7	LAT3,LPI,MOP-2,Y+LAT1,y+LAT-1
SOX4	ENSG00000139269	INHBE	-
SOX4	ENSG00000275329	RP11-83N9.6	-
SOX4	ENSG00000131462	TUBG1	CDCBM4,GCP-1,TUBG,TUBGCP1
SOX4	ENSG00000131263	RLIM	MRX61,NY-REN-43,RNF12
SOX4	ENSG00000213963	AC074286.1	-
SOX4	ENSG00000138821	SLC39A8	BIGM103,CDG2N,LZT-Hs6,PP3105,ZIP8
SOX4	ENSG00000166557	TMED3	C15orf22,P24B,p24g4,p26
SOX4	ENSG00000130713	EXOSC2	RRP4,Rrp4p,hRrp4p,p7
SOX4	ENSG00000112096	SOD2	-
SOX4	ENSG00000261029	CTD-2588J6.2	-
SOX4	ENSG00000147650	LRP12	ST7
SOX4	ENSG00000141526	SLC16A3	hsa-mir-6787
SOX4	ENSG00000230641	USP12-AS2	-
SOX4	ENSG00000177112	MRVI1-AS1	-
SOX4	ENSG00000258388	PPT2-EGFL8	-
SOX4	ENSG00000151006	PRSS53	POL3S,UNQ308
SOX4	ENSG00000114942	EEF1B2	EEF1B,EEF1B1,EF1B
SOX4	ENSG00000272138	RP11-27N21.3	-
SOX4	ENSG00000247950	SEC24B-AS1	1/2-SBSRNA4
SOX4	ENSG00000245975	RP11-30K9.6	-
SOX4	ENSG00000167700	MFSD3	-
SOX4	ENSG00000055130	CUL1	-
SOX4	ENSG00000261318	RP11-653J6.1	-
SOX4	ENSG00000106328	FSCN3	-
SOX4	ENSG00000278611	CTC-543D15.8	-
SOX4	ENSG00000180900	SCRIB	MIRN937,hsa-mir-937,mir-937
SOX4	ENSG00000116353	MECR	CGI-63,FASN2B,NRBF1
SOX4	ENSG00000124074	ENKD1	C16orf48,DAKV6410
SOX4	ENSG00000280137	RP11-297C4.6	-
SOX4	ENSG00000197056	ZMYM1	MYM
SOX4	ENSG00000118217	ATF6	ACHM7,ATF6A
SOX4	ENSG00000278278	MIR6816	hsa-mir-6816
SOX4	ENSG00000277501	RP11-697E22.2	-
SOX4	ENSG00000147573	TRIM55	MURF-2,RNF29,muRF2
SOX4	ENSG00000273891	RP11-500G22.5	-
SOX4	ENSG00000163900	TMEM41A	2900010K02Rik
SOX4	ENSG00000188021	UBQLN2	ALS15,CHAP1,DSK2,HRIHFB2157,N4BP4,PLIC2
SOX4	ENSG00000275700	AATF	BFR2,CHE-1,CHE1,DED
SOX4	ENSG00000269892	RP4-761J14.10	-
SOX4	ENSG00000165119	HNRNPK	AUKS,CSBP,HNRPK,TUNP
SOX4	ENSG00000227057	WDR46	hsa-mir-6873
SOX4	ENSG00000248317	RP11-463H12.2	-
SOX4	ENSG00000107021	TBC1D13	-
SOX4	ENSG00000149091	DGKZ	DAGK5,DAGK6,DGK-ZETA,hDGKzeta
SOX4	ENSG00000164304	CAGE1	CT3,CT95,CTAG3,bA69L16.7
SOX4	ENSG00000100564	PIGH	GPI-H
SOX4	ENSG00000117298	ECE1	ECE
SOX4	ENSG00000280439	RP4-568B10.1	-
SOX4	ENSG00000002586	CD99	HBA71,MIC2,MIC2X,MIC2Y,MSK5X
SOX4	ENSG00000042317	SPATA7	HEL-S-296,HSD-3.1,HSD3,LCA3
SOX4	ENSG00000120675	DNAJC15	DNAJD1,HSD18,MCJ
SOX4	ENSG00000167535	CACNB3	CAB3,CACNLB3
SOX4	ENSG00000119048	UBE2B	E2-17kDa,HHR6B,HR6B,RAD6B,UBC2
SOX4	ENSG00000267001	AC006538.4	-
SOX4	ENSG00000160209	PDXK	C21orf124,C21orf97,HEL-S-1a,PKH,PNK,PRED79
SOX4	ENSG00000134900	TPP2	TPP-2,TPP-II,TPPII
SOX4	ENSG00000180901	KCTD2	-
SOX4	ENSG00000081307	UBA5	EIEE44,SCAR24,THIFP1,UBE1DC1
SOX4	ENSG00000107796	ACTA2	AAT6,ACTSA,MYMY5
SOX4	ENSG00000137133	HINT2	HIT-17
SOX4	ENSG00000207448	RNU6-520P	-
SOX4	ENSG00000205250	E2F4	E2F-4
SOX4	ENSG00000124116	WFDC3	WAP14,dJ447F3.3
SOX4	ENSG00000196411	EPHB4	HTK,MYK1,TYRO11
SOX4	ENSG00000153896	ZNF599	-
SOX4	ENSG00000249491	EGFLAM-AS1	-
SOX4	ENSG00000228889	UBAC2-AS1	-
SOX4	ENSG00000136238	RAC1	MIG5,Rac-1,TC-25,p21-Rac1
SOX4	ENSG00000136485	DCAF7	AN11,HAN11,SWAN-1,WDR68
SOX4	ENSG00000205838	TTC23L	MC25-1
SOX4	ENSG00000278012	RP1-310O13.13	-
SOX4	ENSG00000101193	GID8	C20orf11,TWA1
SOX4	ENSG00000275342	SGK223;	NACK,PEAK2,PRAGMIN,SGK223
SOX4	ENSG00000124226	RNF114	PSORS12,ZNF313
SOX4	ENSG00000259275	RP11-522B15.3	-
SOX4	ENSG00000274618	HIST1H4F	H4,H4/c,H4FC
SOX4	ENSG00000166788	SAAL1	SPACIA1
SOX4	ENSG00000145439	CBR4	SDR45C1
SOX4	ENSG00000244740	RP11-463H24.1	-
SOX4	ENSG00000152661	GJA1	AVSD3,CMDR,CX43,EKVP,GJAL,HLHS1,HSS,ODDD,PPKCA
SOX4	ENSG00000257702	LBX2-AS1	-
SOX4	ENSG00000107566	ERLIN1	C10orf69,Erlin-1,KE04,KEO4,SPFH1,SPG62
SOX4	ENSG00000116095	PLEKHA3	FAPP1
SOX4	ENSG00000213111	COX5BP2	-
SOX4	ENSG00000122824	NUDT10	APS2,DIPP3-alpha,DIPP3a
SOX4	ENSG00000266517	MIR4715	-
SOX4	ENSG00000152332	UHMK1	KIS,KIST,P-CIP2
SOX4	ENSG00000158161	EYA3	-
SOX4	ENSG00000048649	RSF1	HBXAP,RSF-1,XAP8,p325
SOX4	ENSG00000178691	SUZ12	CHET9,JJAZ1
SOX4	ENSG00000269955	LUC7L2	-
SOX4	ENSG00000255142	AP006621.6	-
SOX4	ENSG00000279815	RP11-394B2.7	-
SOX4	ENSG00000244165	P2RY11	P2Y11
SOX4	ENSG00000259431	THTPA	THTP,THTPASE
SOX4	ENSG00000079999	KEAP1	INrf2,KLHL19
SOX4	ENSG00000238105	GOLGA2P5	GOLGA2B,GOLGA2L1
SOX4	ENSG00000117519	CNN3	-
SOX4	ENSG00000214855	APOC1P1	-
SOX4	ENSG00000248802	RP11-184M15.2	-
SOX4	ENSG00000113296	THBS4	TSP-4,TSP4
SOX4	ENSG00000239306	RBM14	COAA,PSP2,SIP,SYTIP1,TMEM137
SOX4	ENSG00000272267	RP11-375N15.2	-
SOX4	ENSG00000174306	ZHX3	TIX1
SOX4	ENSG00000150281	CTF1	CT-1,CT1
SOX4	ENSG00000163463	KRTCAP2	KCP2
SOX4	ENSG00000261061	RP11-303E16.2	-
SOX4	ENSG00000135437	RDH5	9cRDH,HSD17B9,RDH1,SDR9C5
SOX4	ENSG00000225791	TRAM2-AS1	-
SOX4	ENSG00000085788	DDHD2	SAMWD1,SPG54,iPLA(1)gamma
SOX4	ENSG00000196544	C17orf59	C17orf59,PRO2472
SOX4	ENSG00000168303	MPLKIP	ABHS,C7orf11,ORF20,TTD4
SOX4	ENSG00000204165	CXorf65	-
SOX4	ENSG00000106638	TBL2	WBSCR13,WS-betaTRP
SOX4	ENSG00000165175	MID1IP1	G12-like,MIG12,S14R,STRAIT11499,THRSPL
SOX4	ENSG00000271646	RP11-326I11.3	-
SOX4	ENSG00000099910	KLHL22	KELCHL
SOX4	ENSG00000135097	MSI1	-
SOX4	ENSG00000236807	AC092066.6	-
SOX4	ENSG00000107954	NEURL1	NEUR1,NEURL,RNF67,bA416N2.1,neu,neu-1
SOX4	ENSG00000122642	FKBP9	FKBP60,FKBP63,PPIase
SOX4	ENSG00000134986	NREP	C5orf13,D4S114,P311,PRO1873,PTZ17,SEZ17
SOX4	ENSG00000233058	LINC00884	-
SOX4	ENSG00000067248	DHX29	DDX29
SOX4	ENSG00000199130	MIR365A	MIR365-1,MIRN365-1,hsa-mir-365a,mir-365a
SOX4	ENSG00000120694	HSPH1	HSP105,HSP105A,HSP105B,NY-CO-25
SOX4	ENSG00000201223	RNU6-1305P	-
SOX4	ENSG00000115484	CCT4	CCT-DELTA,Cctd,SRB
SOX4	ENSG00000204390	HSPA1L	HSP70-1L,HSP70-HOM,HSP70T,hum70t
SOX4	ENSG00000144031	ANKRD53	-
SOX4	ENSG00000121653	MAPK8IP1	IB1,JIP-1,JIP1,PRKM8IP
SOX4	ENSG00000133958	UNC79	KIAA1409
SOX4	ENSG00000180346	TIGD2	HEL106
SOX4	ENSG00000260111	RP11-529K1.4	-
SOX4	ENSG00000144369	FAM171B	KIAA1946
SOX4	ENSG00000100522	GNPNAT1	GNA1,GNPNAT,Gpnat1
SOX4	ENSG00000254665	RP11-152H18.3	-
SOX4	ENSG00000257384	RP11-644F5.12	-
SOX4	ENSG00000185338	SOCS1	CIS1,CISH1,JAB,SOCS-1,SSI-1,SSI1,TIP3
SOX4	ENSG00000099381	SETD1A	KMT2F,Set1,Set1A
SOX4	ENSG00000168010	ATG16L2	ATG16B,WDR80
SOX4	ENSG00000130856	ZNF236	ZNF236A,ZNF236B
SOX4	ENSG00000161996	WDR90	C16orf15,C16orf16,C16orf17,C16orf18,C16orf19
SOX4	ENSG00000270021	CTC-203F4.2	-
SOX4	ENSG00000073712	FERMT2	KIND2,MIG2,PLEKHC1,UNC112,UNC112B,mig-2
SOX4	ENSG00000179058	C9orf50	-
SOX4	ENSG00000122592	HOXA7	ANTP,HOX1,HOX1.1,HOX1A
SOX4	ENSG00000226950	DANCR	AGU2,ANCR,KIAA0114,SNHG13,lncRNA-ANCR
SOX4	ENSG00000170889	RPS9	S9
SOX4	ENSG00000084731	KIF3C	-
SOX4	ENSG00000089060	SLC8B1	NCKX6,NCLX,SLC24A6
